OpenTime,Open,High,Low,Close,Volume
1624687800000,288.48000000,288.64000000,288.11000000,288.28000000,40.94000000
1624687860000,288.09000000,288.25000000,288.09000000,288.25000000,17.40000000
1624687920000,288.07000000,288.21000000,287.69000000,287.72000000,22.91000000
1624687980000,287.70000000,287.84000000,287.58000000,287.58000000,32.82000000
1624688040000,287.60000000,287.60000000,287.41000000,287.42000000,31.38000000
1624688100000,287.42000000,287.82000000,287.42000000,287.42000000,45.85000000
1624688160000,287.44000000,287.44000000,287.11000000,287.18000000,19.19000000
1624688220000,287.18000000,287.18000000,286.84000000,286.84000000,14.35000000
1624688280000,286.96000000,287.67000000,286.96000000,287.30000000,51.48000000
1624688340000,287.16000000,287.72000000,286.83000000,287.72000000,32.37000000
1624688400000,287.72000000,288.46000000,287.72000000,288.11000000,48.72000000
1624688460000,287.91000000,288.23000000,287.91000000,288.14000000,38.07000000
1624688520000,288.08000000,288.33000000,288.08000000,288.23000000,26.39000000
1624688580000,288.08000000,288.08000000,287.55000000,287.59000000,58.14000000
1624688640000,287.52000000,287.89000000,287.28000000,287.89000000,47.08000000
1624688700000,287.85000000,288.36000000,287.85000000,288.32000000,34.80000000
1624688760000,288.28000000,288.36000000,288.09000000,288.22000000,31.32000000
1624688820000,287.85000000,287.85000000,287.55000000,287.64000000,38.21000000
1624688880000,287.62000000,288.28000000,287.62000000,287.88000000,36.89000000
1624688940000,287.91000000,288.05000000,287.56000000,288.05000000,34.66000000
1624689000000,288.10000000,288.26000000,287.74000000,287.74000000,20.09000000
1624689060000,287.72000000,287.77000000,287.35000000,287.65000000,37.55000000
1624689120000,287.66000000,287.92000000,285.85000000,287.47000000,183.81000000
1624689180000,287.42000000,287.57000000,287.33000000,287.40000000,28.87000000
1624689240000,287.33000000,287.55000000,287.15000000,287.22000000,34.91000000
1624689300000,287.22000000,287.59000000,287.22000000,287.29000000,31.37000000
1624689360000,287.16000000,287.16000000,287.02000000,287.05000000,33.25000000
1624689420000,286.80000000,286.97000000,286.67000000,286.68000000,28.25000000
1624689480000,286.70000000,286.92000000,286.61000000,286.61000000,22.63000000
1624689540000,286.55000000,286.55000000,286.35000000,286.35000000,40.22000000
1624689600000,286.28000000,286.39000000,286.11000000,286.35000000,38.16000000
1624689660000,286.25000000,286.27000000,285.83000000,285.83000000,24.52000000
1624689720000,285.83000000,285.83000000,284.76000000,284.76000000,87.08000000
1624689780000,284.77000000,285.11000000,283.55000000,284.23000000,32.03000000
1624689840000,284.23000000,284.60000000,283.60000000,283.71000000,23.29000000
1624689900000,283.90000000,284.62000000,283.44000000,283.44000000,42.07000000
1624689960000,283.52000000,283.52000000,282.13000000,283.52000000,51.55000000
1624690020000,283.39000000,283.39000000,282.77000000,283.14000000,26.55000000
1624690080000,282.72000000,282.98000000,282.67000000,282.67000000,28.84000000
1624690140000,282.66000000,282.80000000,282.41000000,282.58000000,36.21000000
